id,source_dataset,original_label,num_generations,mean_pairwise_entailment,mean_pairwise_contradiction,mean_pairwise_neutral,fraction_entailing_pairs,fraction_contradicting_pairs,fraction_neutral_pairs,nli_disagreement
halueval-2437,halueval,0,5,0.9903888903821196,0.0014346789596511723,0.008176430658229181,1.0,0.0,0.0,0.0055228942887657635
halueval-1441,halueval,1,5,0.9892350700182307,0.0006828079617292781,0.01008212202003993,1.0,0.0,0.0,0.005723868971749244
halueval-8627,halueval,1,5,0.21872076112014044,0.4051045245094385,0.376174714370421,0.2,0.4,0.4,0.593191881694649
halueval-9062,halueval,0,5,0.9845320406578381,0.004522105564079862,0.010945853778081991,1.0,0.0,0.0,0.009995032453120858
halueval-1848,halueval,0,5,0.5922106221367756,0.39794545553056737,0.009843922332657087,0.6,0.4,0.0,0.4028674166968959
halueval-4277,halueval,0,5,0.3910719793957721,0.4418743462561701,0.16705367434805768,0.4,0.4,0.2,0.5254011834301989
halueval-7074,halueval,0,5,0.7953846963289338,0.0008944126660914677,0.20372089100497467,1.0,0.0,0.0,0.10275485816857881
halueval-1201,halueval,0,5,0.9896135682718397,0.0008042778408201519,0.0095821538873402,1.0,0.0,0.0,0.005595354784490253
halueval-9089,halueval,0,5,0.9861666026607082,0.0017125414939126373,0.012120855845379067,1.0,0.0,0.0,0.0077729694166021705
halueval-161,halueval,1,5,0.9862184230327038,0.003735940937170628,0.010045636030125484,1.0,0.0,0.0,0.00875875895223337
halueval-3150,halueval,1,5,0.4895738464611763,0.1508928138505315,0.3595333396882921,0.6,0.0,0.4,0.33065948369467757
halueval-8705,halueval,1,5,0.3144389206865425,0.288909628649929,0.3966514506635285,0.1,0.2,0.7,0.48723535398169326
halueval-9238,halueval,0,5,0.9601625465944599,0.006957587499433831,0.03287986590610616,1.0,0.0,0.0,0.02339752045248691
halueval-5555,halueval,0,5,0.9353211901673781,0.02692455735587341,0.037754252476748615,1.0,0.0,0.0,0.045801683594247716
halueval-505,halueval,1,5,0.7918344130452992,0.005015974248439111,0.2031496127062616,1.0,0.0,0.0,0.10659078060156991
halueval-9601,halueval,1,5,0.6408393286481785,0.008487535745489893,0.35067313560633157,0.4,0.0,0.6,0.18382410354865567
halueval-5692,halueval,1,5,0.991019244885466,0.0019586960683141935,0.007022059046219877,1.0,0.0,0.0,0.005469725591424132
halueval-5182,halueval,1,5,0.9917634564497296,0.0006855738115704218,0.007550969738700059,1.0,0.0,0.0,0.0044610586809204515
halueval-5774,halueval,1,5,0.5491788151075363,0.0765903366506919,0.37423084824177166,0.7,0.0,0.3,0.2637057607715777
halueval-1022,halueval,1,5,0.9822686611267125,0.005585693406166712,0.012145645467120674,1.0,0.0,0.0,0.01165851613972705
halueval-5089,halueval,1,5,0.9782174199948648,0.005463303142040219,0.016319276863095096,1.0,0.0,0.0,0.013622941573587767
halueval-2259,halueval,0,5,0.9833659046762534,0.0025125869841362823,0.014121508339610211,1.0,0.0,0.0,0.009573341153941388
halueval-4560,halueval,1,5,0.9789245661468803,0.005173518531047869,0.015901915322071768,1.0,0.0,0.0,0.013124476192083753
halueval-8564,halueval,1,5,0.3460331648715348,0.11569650040110091,0.5382703347273644,0.1,0.2,0.7,0.3848316677647831
halueval-6586,halueval,0,5,0.3381815813662893,0.006671244402348874,0.6551471742313618,0.1,0.0,0.9,0.3342448315180298
halueval-8022,halueval,0,5,0.04892461470942119,0.702182883495599,0.24889250179497982,0.0,0.8,0.2,0.8266291343930889
halueval-3313,halueval,0,5,0.9544735781459209,0.014130404379816164,0.03139601747426293,1.0,0.0,0.0,0.02982841311694763
halueval-6455,halueval,1,5,0.9713196348980129,0.0042349346487623825,0.024445430453224788,1.0,0.0,0.0,0.016457649875374777
halueval-4056,halueval,1,5,0.9779072002517312,0.007120042475568666,0.014972757272700168,1.0,0.0,0.0,0.01460642111191875
halueval-4885,halueval,1,5,0.98950116000934,0.0014207585511939304,0.009078081439466134,1.0,0.0,0.0,0.005959799270926997
halueval-3057,halueval,0,5,0.5917063395145318,0.20805199710991165,0.20024166337555646,0.6,0.4,0.0,0.30817282879768987
halueval-1800,halueval,1,5,0.8946393437267227,0.048688581271447824,0.05667207500182938,1.0,0.0,0.0,0.07702461877236251
halueval-1699,halueval,0,5,0.9695954506664682,0.005936632743881802,0.024467916589650036,1.0,0.0,0.0,0.018170591038706822
halueval-4268,halueval,1,5,0.2711298701871826,0.44598724052747807,0.2828828892853393,0.4,0.4,0.2,0.5874286851701477
halueval-6224,halueval,0,5,0.40149269903372575,0.4051418351869892,0.19336546577928507,0.4,0.6,0.0,0.5018245680766318
halueval-7278,halueval,1,5,0.9741204512230345,0.007814523031160817,0.018065025745804875,1.0,0.0,0.0,0.016847035904063255
halueval-6542,halueval,1,5,0.2558993288035004,0.23327981858906469,0.5108208526074349,0.3,0.2,0.5,0.4886902448927821
halueval-8120,halueval,0,5,0.9749689366441995,0.010835934780520163,0.014195128575280292,1.0,0.0,0.0,0.01793349906816031
halueval-1770,halueval,0,5,0.46192387235513366,0.4289668855235648,0.1091092421213015,0.6,0.4,0.0,0.48352150658421555
halueval-5616,halueval,1,5,0.9665789295591498,0.0013275881231467506,0.03209348231770343,1.0,0.0,0.0,0.017374329281998467
halueval-4798,halueval,1,5,0.9692099947286771,0.012275368716508996,0.018514636554813897,1.0,0.0,0.0,0.021532686993915945
halueval-9542,halueval,1,5,0.7728812382960093,0.0034967083546324613,0.2236220533493582,0.6,0.0,0.4,0.11530773502931156
halueval-987,halueval,0,5,0.7684927313884928,0.006878327436198217,0.224628941175309,0.6,0.0,0.4,0.11919279802385271
halueval-7725,halueval,0,5,0.34983706088811434,0.055697544556853495,0.5944653945550321,0.5,0.0,0.5,0.35293024183436955
halueval-6995,halueval,1,5,0.9825378226599163,0.004474437456776273,0.012987739883307542,1.0,0.0,0.0,0.010968307398430042
halueval-5982,halueval,1,5,0.60014185849334,0.3264362486576271,0.07342189284903271,0.6,0.4,0.0,0.36314719508214344
halueval-7169,halueval,1,5,0.9623817569919885,0.0028075537818286482,0.03481068922618289,1.0,0.0,0.0,0.020212898394920093
halueval-1874,halueval,0,5,0.5997434437505055,0.07907122166559212,0.3211853345839025,0.4,0.0,0.6,0.23966388895754337
halueval-6090,halueval,0,5,0.11161133504804488,0.8684569883582247,0.019931676593730494,0.1,0.9,0.0,0.87842282665509
halueval-4527,halueval,1,5,0.9896922700880534,0.002136667596926229,0.008171062315020352,1.0,0.0,0.0,0.006222198754436405
halueval-4794,halueval,1,5,0.9448953142514505,0.016971253423202236,0.03813343232534705,1.0,0.0,0.0,0.03603796958587576
halueval-51,halueval,0,5,0.9774250054885636,0.0016843336529206755,0.02089066085851592,1.0,0.0,0.0,0.012129664082178635
halueval-3130,halueval,0,5,0.370024523858184,0.20104540844617352,0.42893006769564235,0.1,0.2,0.7,0.4155104422939947
halueval-5564,halueval,0,5,0.9917841623977418,0.0016341021760218212,0.006581735426236378,1.0,0.0,0.0,0.00492496988914001
halueval-5904,halueval,1,5,0.9783884336588342,0.006691751407251331,0.014919814933914591,1.0,0.0,0.0,0.014151658874208627
halueval-666,halueval,1,5,0.4099670141842404,0.14498113654048173,0.4450518492752778,0.4,0.0,0.6,0.3675070611781206
halueval-3180,halueval,1,5,0.9837602384198434,0.004615895812058306,0.011623865768098403,1.0,0.0,0.0,0.010427828696107509
halueval-102,halueval,1,5,0.19724085231999267,0.7957027086844369,0.0070564389955704975,0.2,0.8,0.0,0.7992309281822222
halueval-1780,halueval,1,5,0.5717484558918358,0.01599542178271641,0.4122561223254479,0.6,0.0,0.4,0.22212348294544035
halueval-7326,halueval,0,5,0.2888133597165942,0.029121150943244807,0.682065489340161,0.1,0.0,0.9,0.3701538956133253
halueval-3963,halueval,1,5,0.39006139033974546,0.40297094803720535,0.20696766162304914,0.4,0.4,0.2,0.5064547788487299
halueval-935,halueval,1,5,0.7816415262949518,0.20322949773982707,0.01512897596522118,0.6,0.4,0.0,0.21079398572243765
halueval-8967,halueval,1,5,0.3657063902611715,0.018872373872177516,0.615421235866651,0.4,0.0,0.6,0.326582991805503
halueval-8973,halueval,1,5,0.9686903554997437,0.002543864331872411,0.02876578016838378,1.0,0.0,0.0,0.0169267544160643
halueval-5740,halueval,0,5,0.9828227528399497,0.0017190232266599183,0.015458223933390369,1.0,0.0,0.0,0.009448135193355103
halueval-7612,halueval,0,5,0.5438428289367941,0.01974740277496603,0.4364097682882398,0.3,0.0,0.7,0.23795228691908593
halueval-7263,halueval,0,5,0.6699016596441144,0.003950826732270579,0.3261475136236149,1.0,0.0,0.0,0.167024583544078
halueval-6592,halueval,0,5,0.9821046577618325,0.003417433368956992,0.014477908869210462,1.0,0.0,0.0,0.010656387803562224
halueval-4514,halueval,1,5,0.18707935767059108,0.38885959242245055,0.4240610499069583,0.2,0.4,0.4,0.6008901173759297
halueval-2565,halueval,0,5,0.9907021890785435,0.001073056917004108,0.008224754004452542,1.0,0.0,0.0,0.005185433919230379
halueval-3372,halueval,1,5,0.9448248146740814,0.01739011989592811,0.03778506542999047,1.0,0.0,0.0,0.036282652610923345
halueval-7171,halueval,0,5,0.6670421941359673,0.11490745305474455,0.21805035280928803,0.6,0.0,0.4,0.22393262945938858
halueval-2467,halueval,1,5,0.5426365416646116,0.043126564767126944,0.41423689356826154,0.3,0.0,0.7,0.2502450115512577
halueval-8330,halueval,0,5,0.9869786592818433,0.00212926376724834,0.010892076950908576,1.0,0.0,0.0,0.007575302242702628
halueval-9671,halueval,1,5,0.9861968882947171,0.003326014716814833,0.010477096988468045,1.0,0.0,0.0,0.008564563211048856
halueval-6465,halueval,1,5,0.440435154690193,0.13069475788138696,0.4288700874284201,0.3,0.1,0.6,0.34512980159559703
halueval-6103,halueval,1,5,0.37452957179365676,0.022416064629326996,0.6030543635770163,0.3,0.0,0.7,0.3239432464178351
halueval-475,halueval,1,5,0.5935950593120547,0.023402502975412576,0.3830024377125326,0.6,0.0,0.4,0.21490372183167888
halueval-9060,halueval,1,5,0.9208951227510935,0.005256731056015655,0.07384814619289085,1.0,0.0,0.0,0.04218080415246108
halueval-4121,halueval,1,5,0.7940034023409022,0.00605290701442892,0.19994369064466883,1.0,0.0,0.0,0.10602475233676334
halueval-2109,halueval,1,5,0.9766178214696506,0.00978890276874764,0.0135932757616016,1.0,0.0,0.0,0.01658554064954844
halueval-3298,halueval,0,5,0.6935435850597227,0.004925570525417626,0.30153084441485956,0.4,0.0,0.6,0.1556909927328474
halueval-4495,halueval,0,5,0.9918914108346755,0.0015402087842169806,0.006568380381107483,1.0,0.0,0.0,0.004824398974770722
halueval-7533,halueval,1,5,0.6953570490446702,0.0018742286542670823,0.3027687223010628,1.0,0.0,0.0,0.15325858980479848
halueval-7273,halueval,1,5,0.9914944522403746,0.0015255805136726603,0.006979967245952928,1.0,0.0,0.0,0.0050155641366491244
halueval-9666,halueval,0,5,0.7351719063409362,0.2304842373392118,0.03434385631985202,0.6,0.4,0.0,0.24765616549913783
halueval-6411,halueval,0,5,0.9714858737070914,0.0010103925519472368,0.02750373374096159,1.0,0.0,0.0,0.014762259422428032
halueval-7291,halueval,1,5,0.6943086111932317,0.1592076537485318,0.14648373505823634,1.0,0.0,0.0,0.23244952127764995
halueval-300,halueval,1,5,0.39334912424150453,0.017191163801754446,0.5894597119567411,0.0,0.0,1.0,0.311921019780125
halueval-9888,halueval,0,5,0.9805318190723498,0.0058467616530525745,0.013621419274597594,1.0,0.0,0.0,0.012657471290351371
halueval-4650,halueval,0,5,0.9876641325786426,0.0033312601263133013,0.009004607295043982,1.0,0.0,0.0,0.007833563773835293
halueval-4684,halueval,0,5,0.7912859100164223,0.0014396890313455393,0.20727440095223212,0.6,0.0,0.4,0.10507688950746161
halueval-1338,halueval,1,5,0.4742509284442226,0.0323078770255576,0.49344119453021984,0.3,0.0,0.7,0.2790284742906675
halueval-7113,halueval,0,5,0.3028429205790003,0.688610340505661,0.008546738915338739,0.3,0.7,0.0,0.6928837099633303
halueval-7299,halueval,0,5,0.7925067542539745,0.0036119848902093077,0.2038812608558161,0.6,0.0,0.4,0.10555261531811735
halueval-5841,halueval,1,5,0.39736726935519506,0.5980968337788191,0.004535896865985803,0.4,0.6,0.0,0.600364782211812
halueval-3953,halueval,0,5,0.9893719063098395,0.0010259948091626363,0.00960209888099797,1.0,0.0,0.0,0.005827044249661621
halueval-3037,halueval,0,5,0.9817049986243062,0.004656137969821959,0.013638863405871815,1.0,0.0,0.0,0.011475569672757866
halueval-554,halueval,1,5,0.9916968117601586,0.0008987522748946996,0.0074044359649467015,1.0,0.0,0.0,0.004600970257368051
halueval-1521,halueval,0,5,0.9838496157474814,0.0042398903249879485,0.011910493927530349,1.0,0.0,0.0,0.010195137288753122
halueval-9884,halueval,1,5,0.43880156685356553,0.07957076288493135,0.4816276702615031,0.1,0.0,0.9,0.3203845980156829
halueval-952,halueval,1,5,0.5948238054885786,0.0026247449896232293,0.40255144952179817,0.2,0.0,0.8,0.2039004697505223
halueval-223,halueval,1,5,0.6556564908490211,0.0026945338058095955,0.34164897534516925,0.4,0.0,0.6,0.1735190214783942
halueval-8843,halueval,0,5,0.5925732370261011,0.39969620990797455,0.007730553065924231,0.6,0.4,0.0,0.40356148644093665
halueval-2360,halueval,1,5,0.02152610678392152,0.7106535826310931,0.26782031058498557,0.0,0.9,0.1,0.844563737923586
halueval-6893,halueval,1,5,0.9879416456768142,0.002201145288081852,0.009857209035104007,1.0,0.0,0.0,0.007129749805633856
halueval-4923,halueval,1,5,0.45597152477153546,0.03554023669011297,0.5084882385383517,0.4,0.0,0.6,0.2897843559592888
halueval-1969,halueval,0,5,0.32259152651992,0.5069743452456955,0.17043412823438447,0.2,0.5,0.3,0.5921914093628877
halueval-6036,halueval,1,5,0.980196734265736,0.0015561496748965574,0.018247116059367675,1.0,0.0,0.0,0.010679707704580394
halueval-7241,halueval,0,5,0.983048373389612,0.004336344307060281,0.012615282303327762,1.0,0.0,0.0,0.010643985458724161
halueval-846,halueval,0,5,0.4629923714611651,0.1064201565193809,0.43058747201945397,0.3,0.1,0.6,0.32171389252910787
halueval-3268,halueval,1,5,0.11394200501938145,0.32066743508128237,0.5653905598993362,0.0,0.2,0.8,0.6033627150309504
halueval-8780,halueval,1,5,0.4455003567156017,0.07937845305049977,0.47512119023389854,0.3,0.1,0.6,0.31693904816744906
halueval-8798,halueval,1,5,0.6086387803488207,0.01667751499330681,0.3746837046578725,0.5,0.0,0.5,0.20401936732224304
halueval-487,halueval,1,5,0.26926814251274467,0.3994296644654051,0.33130219302185016,0.1,0.6,0.3,0.5650807609763302
halueval-1648,halueval,0,5,0.9887437750788937,0.0007817831923086769,0.010474441728797496,1.0,0.0,0.0,0.006019004056707425
halueval-2434,halueval,1,5,0.19684269855656555,0.04811669749988195,0.7550406039435524,0.0,0.0,1.0,0.4256369994716582
halueval-4238,halueval,0,5,0.6927422096574171,0.0039380081878710605,0.3033197821547117,0.4,0.0,0.6,0.15559789926522694
halueval-4839,halueval,0,5,0.7885128884571316,0.004444299220074629,0.2070428123227937,1.0,0.0,0.0,0.10796570538147147
halueval-9782,halueval,0,5,0.985217347956409,0.002810828857241738,0.01197182318634936,1.0,0.0,0.0,0.008796740450416419
halueval-7303,halueval,0,5,0.40288609068586984,0.2997064644634244,0.2974074448507057,0.4,0.6,0.0,0.44841018688877726
halueval-3702,halueval,0,5,0.5347975676099639,0.025487659239521683,0.4397147731505145,0.3,0.0,0.7,0.24534504581477892
halueval-3405,halueval,0,5,0.9851864921793855,0.003001988018509515,0.011811519802105016,1.0,0.0,0.0,0.008907747919562023
halueval-6756,halueval,1,5,0.5743635946477652,0.336236657352839,0.08939974799939583,0.4,0.6,0.0,0.3809365313525369
halueval-3616,halueval,1,5,0.3875476138771162,0.2226931754482489,0.3897592106746349,0.3,0.1,0.6,0.41757278078556637
halueval-1321,halueval,1,5,0.7854997940969038,0.0074812785299055206,0.20701892737319053,0.6,0.0,0.4,0.11099074221650078
halueval-963,halueval,1,5,0.6216873048446422,0.02417420521024188,0.354138489945116,0.6,0.0,0.4,0.20124345018279988
halueval-2921,halueval,0,5,0.9919509205960264,0.0007968698805535275,0.007252209523420229,1.0,0.0,0.0,0.004422974642263642
halueval-9013,halueval,1,5,0.2566445080289008,0.13160455114509295,0.6117509408260062,0.2,0.0,0.8,0.43748002155809607
halueval-634,halueval,0,5,0.22950996059710627,0.36999032767302353,0.40049971172987037,0.1,0.4,0.5,0.5702401835379587
halueval-9579,halueval,1,5,0.28840898237313384,0.27506212376438677,0.43652889386247945,0.0,0.3,0.7,0.49332657069562647
halueval-9781,halueval,0,5,0.32402958286560696,0.46239800707903,0.213572410055363,0.2,0.6,0.2,0.5691842121067116
halueval-2186,halueval,0,5,0.007890982729526015,0.7495697265682755,0.2425392907021985,0.0,0.9,0.1,0.8708393719193748
halueval-5821,halueval,0,5,0.18689507920336268,0.6645755693854162,0.1485293514112211,0.1,0.7,0.2,0.7388402450910267
halueval-5265,halueval,1,5,0.5652121529528478,0.26528214650965276,0.16950570053749953,0.3,0.4,0.3,0.35003499677840255
halueval-2454,halueval,1,5,0.3474814642253789,0.2478486406492823,0.4046698951253388,0.3,0.4,0.3,0.4501835882119517
halueval-2285,halueval,1,5,0.9778076719739903,0.007122925661683714,0.015069402364325999,1.0,0.0,0.0,0.014657626843846715
halueval-486,halueval,0,5,0.3752828949345787,0.08425134029867368,0.5404657647667477,0.3,0.0,0.7,0.3544842226820475
halueval-2726,halueval,1,5,0.7309492697601414,0.08988736329145752,0.17916336694840118,1.0,0.0,0.0,0.1794690467656581
halueval-3954,halueval,0,5,0.9915172299899673,0.0007141214568097916,0.007768648553222911,1.0,0.0,0.0,0.004598445733421247
halueval-4711,halueval,0,5,0.3101409758733924,0.43434275320885113,0.25551627091775647,0.5,0.4,0.1,0.5621008886677293
halueval-4659,halueval,0,5,0.35549030014662,0.10026066096992832,0.5442490388834517,0.4,0.0,0.6,0.37238518041165414
halueval-5105,halueval,1,5,0.43711836542013993,0.018562518293942166,0.5443191162859179,0.4,0.0,0.6,0.2907220764369011
halueval-6198,halueval,1,5,0.9920354890839432,0.0008612704070087805,0.007103240509047851,1.0,0.0,0.0,0.004412890661532706
halueval-7256,halueval,1,5,0.990750902430792,0.000711695474765315,0.008537402094442651,1.0,0.0,0.0,0.00498039652198664
halueval-5895,halueval,1,5,0.5801890503144553,0.024858499734214008,0.39495244995133066,0.4,0.0,0.6,0.22233472470987933
halueval-2080,halueval,1,5,0.5521286974555946,0.16530349221343968,0.28256781033096584,0.6,0.0,0.4,0.3065873973789226
halueval-1807,halueval,0,5,0.9917258541191479,0.001324583241782129,0.006949562639069945,1.0,0.0,0.0,0.004799364561317102
halueval-6383,halueval,0,5,0.5940264896261634,0.053780664029588685,0.35219284634424775,0.6,0.0,0.4,0.22987708720171257
halueval-465,halueval,0,5,0.4575577959604763,0.1981167362481306,0.34432546779139317,0.5,0.1,0.4,0.37027947014382717
halueval-198,halueval,1,5,0.5850546353773292,0.004538383635489961,0.410406980987181,0.2,0.0,0.8,0.20974187412908046
halueval-6081,halueval,0,5,0.40088890094385626,0.19094214935309797,0.40816894970304574,0.2,0.2,0.6,0.39502662420462087
halueval-9423,halueval,1,5,0.9831701864006265,0.003786200765006848,0.013043612834366638,1.0,0.0,0.0,0.010308007182190167
halueval-1711,halueval,1,5,0.2982540661341093,0.3062367270690021,0.39550920679688856,0.3,0.3,0.4,0.5039913304674464
halueval-7820,halueval,1,5,0.9859910963613847,0.0029601918621445776,0.011048711776470644,1.0,0.0,0.0,0.008484547750379899
halueval-943,halueval,1,5,0.3252343574110396,0.2173943163480438,0.4573713262409166,0.2,0.2,0.6,0.4460799794685021
halueval-4702,halueval,1,5,0.9881215441287935,0.0026694123824958773,0.009209043488710681,1.0,0.0,0.0,0.007273934126851218
halueval-4357,halueval,1,5,0.6844945487803209,0.004885499890335391,0.31061995132934367,0.4,0.0,0.6,0.16019547555500724
halueval-4262,halueval,1,5,0.9660584181354945,0.0013871413479296616,0.03255444051657585,1.0,0.0,0.0,0.017664361606217586
